concept_id,code,source,datatype,source_code
73006,772,AMPATH,N/A,772AMPATH
77336,77336,CIEL,N/A,77336CIEL
77338,77338,CIEL,N/A,77338CIEL
77343,77343,CIEL,N/A,77343CIEL
773,773,AMPATH,N/A,773AMPATH
773,773,CIEL,N/A,773CIEL
77416,77416,CIEL,N/A,77416CIEL
77423,774231000105009,"SNOMED MVP",N/A,"774231000105009SNOMED MVP"
77423,77423,CIEL,N/A,77423CIEL
80622,77544001,"SNOMED NP",N/A,"77544001SNOMED NP"
77676,77676,CIEL,N/A,77676CIEL
77696,77696,CIEL,N/A,77696CIEL
71184,77703004,"SNOMED NP",N/A,"77703004SNOMED NP"
77719,77719,CIEL,N/A,77719CIEL
77725,77725,CIEL,N/A,77725CIEL
70149,77731008,"SNOMED CT",N/A,"77731008SNOMED CT"
74196,77750008,"SNOMED CT",N/A,"77750008SNOMED CT"
77780,77780,CIEL,N/A,77780CIEL
77785,77785,CIEL,N/A,77785CIEL
81287,7778,RxNORM,N/A,7778RxNORM
77795,77795,CIEL,N/A,77795CIEL
77897,77897,CIEL,N/A,77897CIEL
77922,77922,CIEL,N/A,77922CIEL
77962,77962,CIEL,N/A,77962CIEL
77964,77964,CIEL,N/A,77964CIEL
77996,77996,CIEL,N/A,77996CIEL
78032,78032,CIEL,N/A,78032CIEL
78056,78056,CIEL,N/A,78056CIEL
81341,7806,RxNORM,N/A,7806RxNORM
78130,78130,CIEL,N/A,78130CIEL
78151,78151,CIEL,N/A,78151CIEL
78200,78200,CIEL,N/A,78200CIEL
78258,78258,CIEL,N/A,78258CIEL
78280,78280,CIEL,N/A,78280CIEL
78305,78305,CIEL,N/A,78305CIEL
81457,7833,RxNORM,N/A,7833RxNORM
78342,78342,CIEL,N/A,78342CIEL
78349,783491000105002,"SNOMED MVP",N/A,"783491000105002SNOMED MVP"
78349,78349,CIEL,N/A,78349CIEL
78386,78386,CIEL,N/A,78386CIEL
162488,78447009,"SNOMED NP",N/A,"78447009SNOMED NP"
78468,78468,CIEL,N/A,78468CIEL
78632,78632,CIEL,N/A,78632CIEL
78643,78643,CIEL,N/A,78643CIEL
161925,7865,PIH,N/A,7865PIH
78677,78677,CIEL,N/A,78677CIEL
78743,78743,CIEL,N/A,78743CIEL
78765,78765,CIEL,N/A,78765CIEL
78788,78788,CIEL,N/A,78788CIEL
78796,78796,CIEL,N/A,78796CIEL
78809,78809,CIEL,N/A,78809CIEL
78850,78850,CIEL,N/A,78850CIEL
72794,78903,RxNORM,N/A,78903RxNORM
78952,78952,CIEL,N/A,78952CIEL
79038,79038,CIEL,N/A,79038CIEL
79053,79053,CIEL,N/A,79053CIEL
79054,79054,CIEL,N/A,79054CIEL
75628,791,AMPATH,N/A,791AMPATH
79247,79247,CIEL,N/A,79247CIEL
792,792,AMPATH,N/A,792AMPATH
792,792,CIEL,N/A,792CIEL
79304,79304,CIEL,N/A,79304CIEL
77719,79380007,"SNOMED NP",N/A,"79380007SNOMED NP"
794,793,AMPATH,N/A,793AMPATH
79409,79409,CIEL,N/A,79409CIEL
79413,79413,CIEL,N/A,79413CIEL
70153,7947003,"SNOMED CT",N/A,"7947003SNOMED CT"
794,794,AMPATH,N/A,794AMPATH
794,794,CIEL,N/A,794CIEL
79508,79508,CIEL,N/A,79508CIEL
79519,79519,CIEL,N/A,79519CIEL
79523,79523,CIEL,N/A,79523CIEL
79549,79549,CIEL,N/A,79549CIEL
83412,795,AMPATH,N/A,795AMPATH
74860,796001,"SNOMED CT",N/A,"796001SNOMED CT"
79620,79620,CIEL,N/A,79620CIEL
79652,79652,CIEL,N/A,79652CIEL
79662,79662,CIEL,N/A,79662CIEL
74807,796,AMPATH,N/A,796AMPATH
79701,79701,CIEL,N/A,79701CIEL
79723,79723,CIEL,N/A,79723CIEL
79726,79726,CIEL,N/A,79726CIEL
79757,79757,CIEL,N/A,79757CIEL
81723,7975,RxNORM,N/A,7975RxNORM
79783,79783,CIEL,N/A,79783CIEL
79784,79784,CIEL,N/A,79784CIEL
86663,797,AMPATH,N/A,797AMPATH
81728,7982,RxNORM,N/A,7982RxNORM
79833,79833,CIEL,N/A,79833CIEL
81729,7983,RxNORM,N/A,7983RxNORM
79854,79854,CIEL,N/A,79854CIEL
79856,79856,CIEL,N/A,79856CIEL
81741,7995,RxNORM,N/A,7995RxNORM
79984,79984,CIEL,N/A,79984CIEL
80107,80107,CIEL,N/A,80107CIEL
80109,80109,CIEL,N/A,80109CIEL
84105,8010,RxNORM,N/A,8010RxNORM
80193,80193,CIEL,N/A,80193CIEL
80195,80195,CIEL,N/A,80195CIEL
80368,80368,CIEL,N/A,80368CIEL
75628,804,AMPATH,N/A,804AMPATH
80533,80533,CIEL,N/A,80533CIEL
80534,80534,CIEL,N/A,80534CIEL
70879,80566,RxNORM,N/A,80566RxNORM
80586,80586,CIEL,N/A,80586CIEL
80603,80603,CIEL,N/A,80603CIEL
80620,80620,CIEL,N/A,80620CIEL
80622,80622,CIEL,N/A,80622CIEL
80637,80637,CIEL,N/A,80637CIEL
80650,80650,CIEL,N/A,80650CIEL
80698,80698,CIEL,N/A,80698CIEL
80699,80699,CIEL,N/A,80699CIEL
74807,806,AMPATH,N/A,806AMPATH
80704,80704,CIEL,N/A,80704CIEL
80719,80719,CIEL,N/A,80719CIEL
80786,80786,CIEL,N/A,80786CIEL
80945,80945,CIEL,N/A,80945CIEL
792,809,AMPATH,N/A,809AMPATH
81022,81022,CIEL,N/A,81022CIEL
81042,81042,CIEL,N/A,81042CIEL
81074,81074,CIEL,N/A,81074CIEL
81239,81239,CIEL,N/A,81239CIEL
81287,81287,CIEL,N/A,81287CIEL
78280,81335000,"SNOMED CT",N/A,"81335000SNOMED CT"
81341,81341,CIEL,N/A,81341CIEL
81412,81412,CIEL,N/A,81412CIEL
81457,81457,CIEL,N/A,81457CIEL
75226,81508005,"SNOMED CT",N/A,"81508005SNOMED CT"
81601,81601,CIEL,N/A,81601CIEL
76734,81609008,"SNOMED CT",N/A,"81609008SNOMED CT"
81702,81702,CIEL,N/A,81702CIEL
81703,81703,CIEL,N/A,81703CIEL
81723,81723,CIEL,N/A,81723CIEL
81726,81726,CIEL,N/A,81726CIEL
81727,81727,CIEL,N/A,81727CIEL
81728,81728,CIEL,N/A,81728CIEL
81729,81729,CIEL,N/A,81729CIEL
81732,81732,CIEL,N/A,81732CIEL
81741,81741,CIEL,N/A,81741CIEL
81834,81834,CIEL,N/A,81834CIEL
81855,81855,CIEL,N/A,81855CIEL
70246,81944,RxNORM,N/A,81944RxNORM
81953,81953,CIEL,N/A,81953CIEL
73450,81981,RxNORM,N/A,81981RxNORM
73547,81982,RxNORM,N/A,81982RxNORM
73593,81984,RxNORM,N/A,81984RxNORM
74269,81992,RxNORM,N/A,81992RxNORM
75178,82010,RxNORM,N/A,82010RxNORM
82024,82024,CIEL,N/A,82024CIEL
77676,82027,RxNORM,N/A,82027RxNORM
79038,82038,RxNORM,N/A,82038RxNORM
79784,82047,RxNORM,N/A,82047RxNORM
80533,82055,RxNORM,N/A,82055RxNORM
81953,82077,RxNORM,N/A,82077RxNORM
82083,82083,CIEL,N/A,82083CIEL
82084,82084,CIEL,N/A,82084CIEL
82734,82084,RxNORM,N/A,82084RxNORM
78788,82122,RxNORM,N/A,82122RxNORM
79508,82130,RxNORM,N/A,82130RxNORM
82215,82215,CIEL,N/A,82215CIEL
82228,82228,CIEL,N/A,82228CIEL
82243,82243,CIEL,N/A,82243CIEL
82350,82350,CIEL,N/A,82350CIEL
82364,82364,CIEL,N/A,82364CIEL
82370,82370,CIEL,N/A,82370CIEL
82384,82384,CIEL,N/A,82384CIEL
82416,82416,CIEL,N/A,82416CIEL
82450,82450,CIEL,N/A,82450CIEL
82522,82522,CIEL,N/A,82522CIEL
82567,82567,CIEL,N/A,82567CIEL
82726,82726,CIEL,N/A,82726CIEL
82734,82734,CIEL,N/A,82734CIEL
82743,82743,CIEL,N/A,82743CIEL
82762,82762,CIEL,N/A,82762CIEL
82886,82886,CIEL,N/A,82886CIEL
82899,82899,CIEL,N/A,82899CIEL
82900,82900,CIEL,N/A,82900CIEL
82908,82908,CIEL,N/A,82908CIEL
82913,82913,CIEL,N/A,82913CIEL
82919,82919,CIEL,N/A,82919CIEL
83025,83025,CIEL,N/A,83025CIEL
83027,83027,CIEL,N/A,83027CIEL
83050,83050,CIEL,N/A,83050CIEL
83077,83077,CIEL,N/A,83077CIEL
86353,8308,RxNORM,N/A,8308RxNORM
83274,83274,CIEL,N/A,83274CIEL
83322,83322,CIEL,N/A,83322CIEL
83331,83331,CIEL,N/A,83331CIEL
83352,83352,CIEL,N/A,83352CIEL
83690,83395,RxNORM,N/A,83395RxNORM
83405,83405,CIEL,N/A,83405CIEL
83412,83412,CIEL,N/A,83412CIEL
77785,83490000,"SNOMED NP",N/A,"83490000SNOMED NP"
83533,83533,CIEL,N/A,83533CIEL
83563,83563,CIEL,N/A,83563CIEL
83690,83690,CIEL,N/A,83690CIEL
83725,83725,CIEL,N/A,83725CIEL
83774,83774,CIEL,N/A,83774CIEL
83796,83796,CIEL,N/A,83796CIEL
83920,83920,CIEL,N/A,83920CIEL
83936,83936,CIEL,N/A,83936CIEL
73498,83999008,"SNOMED CT",N/A,"83999008SNOMED CT"
84041,84041,CIEL,N/A,84041CIEL
84047,84047,CIEL,N/A,84047CIEL
84053,84053,CIEL,N/A,84053CIEL
84058,84058,CIEL,N/A,84058CIEL
79723,84078002,"SNOMED CT",N/A,"84078002SNOMED CT"
84080,84080,CIEL,N/A,84080CIEL
84081,84081,CIEL,N/A,84081CIEL
84102,84102,CIEL,N/A,84102CIEL
84105,84105,CIEL,N/A,84105CIEL
84112,84112,CIEL,N/A,84112CIEL
79854,84213009,"SNOMED CT",N/A,"84213009SNOMED CT"
84222,84222,CIEL,N/A,84222CIEL
84239,84239,CIEL,N/A,84239CIEL
84309,84309,CIEL,N/A,84309CIEL
84323,84323,CIEL,N/A,84323CIEL
84359,84359,CIEL,N/A,84359CIEL
84360,84360,CIEL,N/A,84360CIEL
84386,84386,CIEL,N/A,84386CIEL
84460,84460,CIEL,N/A,84460CIEL
84480,84480,CIEL,N/A,84480CIEL
84554,84554,CIEL,N/A,84554CIEL
84583,84583,CIEL,N/A,84583CIEL
82228,8462,RxNORM,N/A,8462RxNORM
84669,84669,CIEL,N/A,84669CIEL
82243,8471,RxNORM,N/A,8471RxNORM
84797,84797,CIEL,N/A,84797CIEL
84825,84825,CIEL,N/A,84825CIEL
84867,84867,CIEL,N/A,84867CIEL
84879,84879,CIEL,N/A,84879CIEL
84889,84889,CIEL,N/A,84889CIEL
84894,84894,CIEL,N/A,84894CIEL
84997,84997,CIEL,N/A,84997CIEL
85013,85013,CIEL,N/A,85013CIEL
85134,85134,CIEL,N/A,85134CIEL
80637,85272000,"SNOMED CT",N/A,"85272000SNOMED CT"
85286,85286,CIEL,N/A,85286CIEL
85500,85500,CIEL,N/A,85500CIEL
85501,85501,CIEL,N/A,85501CIEL
85134,85591001,"SNOMED CT",N/A,"85591001SNOMED CT"
85597,85597,CIEL,N/A,85597CIEL
83412,85762,RxNORM,N/A,85762RxNORM
82350,8591,RxNORM,N/A,8591RxNORM
85950,85950,CIEL,N/A,85950CIEL
82364,8597,RxNORM,N/A,8597RxNORM
77423,85,"HL-7 CVX",N/A,"85HL-7 CVX"
86022,86022,CIEL,N/A,86022CIEL
82370,8604,RxNORM,N/A,8604RxNORM
86052,86052,CIEL,N/A,86052CIEL
86083,86083,CIEL,N/A,86083CIEL
82384,8611,RxNORM,N/A,8611RxNORM
86145,86145,CIEL,N/A,86145CIEL
86177,86177,CIEL,N/A,86177CIEL
86262,86262,CIEL,N/A,86262CIEL
86267,86267,CIEL,N/A,86267CIEL
82416,8628,RxNORM,N/A,8628RxNORM
86346,86346,CIEL,N/A,86346CIEL
86353,86353,CIEL,N/A,86353CIEL
86417,86417,CIEL,N/A,86417CIEL
86546,86546,CIEL,N/A,86546CIEL
86556,86556,CIEL,N/A,86556CIEL
86663,86663,CIEL,N/A,86663CIEL
86688,86688,CIEL,N/A,86688CIEL
78386,8689007,"SNOMED CT",N/A,"8689007SNOMED CT"
82522,8689,RxNORM,N/A,8689RxNORM
80534,87151005,"SNOMED CT",N/A,"87151005SNOMED CT"
71071,87395005,"SNOMED CT",N/A,"87395005SNOMED CT"
86145,87472002,"SNOMED NP",N/A,"87472002SNOMED NP"
162485,87567009,"SNOMED NP",N/A,"87567009SNOMED NP"
82726,8782,RxNORM,N/A,8782RxNORM
82743,8794,RxNORM,N/A,8794RxNORM
82762,8825,RxNORM,N/A,8825RxNORM
81727,89055006,"SNOMED NP",N/A,"89055006SNOMED NP"
74177,89265009,"SNOMED CT",N/A,"89265009SNOMED CT"
86022,89428009,"SNOMED CT",N/A,"89428009SNOMED CT"
82886,8948,RxNORM,N/A,8948RxNORM
450,89519005,"SNOMED CT",N/A,"89519005SNOMED CT"
79304,89792,RxNORM,N/A,89792RxNORM
82899,8985,RxNORM,N/A,8985RxNORM
82900,8987,RxNORM,N/A,8987RxNORM
162139,89886,RxNORM,N/A,89886RxNORM
86556,89890,RxNORM,N/A,89890RxNORM
70116,89,AMPATH,N/A,89AMPATH
82908,9001,RxNORM,N/A,9001RxNORM
80193,90043005,"SNOMED CT",N/A,"90043005SNOMED CT"
82919,9010,RxNORM,N/A,9010RxNORM
70116,90332006,"SNOMED CT",N/A,"90332006SNOMED CT"
73637,90735,RxNORM,N/A,90735RxNORM
83025,9073,RxNORM,N/A,9073RxNORM
83027,9074,RxNORM,N/A,9074RxNORM
907,907,AMPATH,N/A,907AMPATH
907,907,CIEL,N/A,907CIEL
75217,90875009,"SNOMED CT",N/A,"90875009SNOMED CT"
83050,9097,RxNORM,N/A,9097RxNORM
77165,91077,RxNORM,N/A,91077RxNORM
72218,91154,RxNORM,N/A,91154RxNORM
75722,91165,RxNORM,N/A,91165RxNORM
84889,91189,RxNORM,N/A,91189RxNORM
77897,912,AMPATH,N/A,912AMPATH
77696,91667005,"SNOMED CT",N/A,"91667005SNOMED CT"
105281,916,AMPATH,N/A,916AMPATH
105281,916,PIH,N/A,916PIH
85597,9190005,"SNOMED CT",N/A,"9190005SNOMED CT"
80945,919,AMPATH,N/A,919AMPATH
72822,920,AMPATH,N/A,920AMPATH
76558,927,AMPATH,N/A,927AMPATH
74250,92,AMPATH,N/A,92AMPATH
931,931,AMPATH,N/A,931AMPATH
931,931,CIEL,N/A,931CIEL
83331,9344,RxNORM,N/A,9344RxNORM
767,9384,RxNORM,N/A,9384RxNORM
83920,938,AMPATH,N/A,938AMPATH
105281,93,AMPATH,N/A,93AMPATH
70439,941,AMPATH,N/A,941AMPATH
773,946,AMPATH,N/A,946AMPATH
83563,9486,RxNORM,N/A,9486RxNORM
82384,94,AMPATH,N/A,94AMPATH
84480,9524,RxNORM,N/A,9524RxNORM
79053,957,AMPATH,N/A,957AMPATH
71780,96034006,"SNOMED CT",N/A,"96034006SNOMED CT"
83725,9603,RxNORM,N/A,9603RxNORM
73006,96052006,"SNOMED CT",N/A,"96052006SNOMED CT"
71162,96068000,"SNOMED CT",N/A,"96068000SNOMED CT"
71191,96071008,"SNOMED CT",N/A,"96071008SNOMED CT"
81022,96086002,"SNOMED CT",N/A,"96086002SNOMED CT"
78788,96087006,"SNOMED CT",N/A,"96087006SNOMED CT"
73624,960,AMPATH,N/A,960AMPATH
70439,96119002,"SNOMED CT",N/A,"96119002SNOMED CT"
78342,96138006,"SNOMED CT",N/A,"96138006SNOMED CT"
73632,96221003,"SNOMED CT",N/A,"96221003SNOMED CT"
83936,96304005,"SNOMED CT",N/A,"96304005SNOMED CT"
73006,963,AMPATH,N/A,963AMPATH
83920,9793,RxNORM,N/A,9793RxNORM
84047,9863,RxNORM,N/A,9863RxNORM
73629,9864,RxNORM,N/A,9864RxNORM
84080,9894,RxNORM,N/A,9894RxNORM
84081,9895,RxNORM,N/A,9895RxNORM
81727,9900,RxNORM,N/A,9900RxNORM
76408,9906,RxNORM,N/A,9906RxNORM
84102,9907,RxNORM,N/A,9907RxNORM
84239,9997,RxNORM,N/A,9997RxNORM
76734,99,AMPATH,N/A,99AMPATH
450,"AMOXICILLIN AND CLAVULANIC ACID",org.openmrs.module.mdrtb,N/A,"AMOXICILLIN AND CLAVULANIC ACIDorg.openmrs.module.mdrtb"
72794,CAPREOMYCIN,org.openmrs.module.mdrtb,N/A,CAPREOMYCINorg.openmrs.module.mdrtb
73498,CLARITHROMYCIN,org.openmrs.module.mdrtb,N/A,CLARITHROMYCINorg.openmrs.module.mdrtb
73581,CLOFAZIMINE,org.openmrs.module.mdrtb,N/A,CLOFAZIMINEorg.openmrs.module.mdrtb
74123,CYCLOSERINE,org.openmrs.module.mdrtb,N/A,CYCLOSERINEorg.openmrs.module.mdrtb
75948,ETHAMBUTOL,org.openmrs.module.mdrtb,N/A,ETHAMBUTOLorg.openmrs.module.mdrtb
75976,ETHIONAMIDE,org.openmrs.module.mdrtb,N/A,ETHIONAMIDEorg.openmrs.module.mdrtb
78280,ISONIAZID,org.openmrs.module.mdrtb,N/A,ISONIAZIDorg.openmrs.module.mdrtb
78788,LEVOFLOXACIN,org.openmrs.module.mdrtb,N/A,LEVOFLOXACINorg.openmrs.module.mdrtb
81022,OFLOXACIN,org.openmrs.module.mdrtb,N/A,OFLOXACINorg.openmrs.module.mdrtb
81457,"P-AMINOSALICYLIC ACID",org.openmrs.module.mdrtb,N/A,"P-AMINOSALICYLIC ACIDorg.openmrs.module.mdrtb"
82900,PYRAZINAMIDE,org.openmrs.module.mdrtb,N/A,PYRAZINAMIDEorg.openmrs.module.mdrtb
83352,RIFABUTINE,org.openmrs.module.mdrtb,N/A,RIFABUTINEorg.openmrs.module.mdrtb
767,RIFAMPICIN,org.openmrs.module.mdrtb,N/A,RIFAMPICINorg.openmrs.module.mdrtb
84360,STREPTOMYCIN,org.openmrs.module.mdrtb,N/A,STREPTOMYCINorg.openmrs.module.mdrtb
